"","Pop","Year","Sex","Cause","Age","Count"
"565","USA",2000,1,"S006",9,36.844713888725
"566","USA",2000,1,"S006",10,35.7434555445254
"567","USA",2000,1,"S006",11,35.1682696211343
"568","USA",2000,1,"S006",12,35.027968869277
"569","USA",2000,1,"S006",13,35.2447731245777
"570","USA",2000,1,"S006",14,35.7584890414976
"571","USA",2000,1,"S006",15,36.5016054019908
"572","USA",2000,1,"S006",16,37.4270931962001
"573","USA",2000,1,"S006",17,38.467939463625
"574","USA",2000,1,"S006",18,39.5917721598623
"575","USA",2000,1,"S006",19,40.7466106249295
"576","USA",2000,1,"S006",20,41.9155520377622
"577","USA",2000,1,"S006",21,43.0712211707431
"578","USA",2000,1,"S006",22,44.2138535904628
"579","USA",2000,1,"S006",23,45.3464165185084
"580","USA",2000,1,"S006",24,46.4902850522348
"581","USA",2000,1,"S006",25,47.6871027496011
"582","USA",2000,1,"S006",26,48.9738805439964
"583","USA",2000,1,"S006",27,50.4213412618348
"584","USA",2000,1,"S006",28,52.0698775581491
"585","USA",2000,1,"S006",29,53.992439494747
"586","USA",2000,1,"S006",30,56.2344078577767
"587","USA",2000,1,"S006",31,58.8694426408334
"588","USA",2000,1,"S006",32,61.9482236434818
"589","USA",2000,1,"S006",33,65.5346489960953
"590","USA",2000,1,"S006",34,69.6818054860802
"591","USA",2000,1,"S006",35,74.4257621080695
"592","USA",2000,1,"S006",36,79.8149022010521
"593","USA",2000,1,"S006",37,85.8406957669646
"594","USA",2000,1,"S006",38,92.5319194071606
"595","USA",2000,1,"S006",39,99.8163159849845
"596","USA",2000,1,"S006",40,107.677068481316
"597","USA",2000,1,"S006",41,115.943518146875
"598","USA",2000,1,"S006",42,124.546389387145
"599","USA",2000,1,"S006",43,133.278856226159
"600","USA",2000,1,"S006",44,142.039564640755
"601","USA",2000,1,"S006",45,150.658683848622
"602","USA",2000,1,"S006",46,159.029233327325
"603","USA",2000,1,"S006",47,167.03496633711
"604","USA",2000,1,"S006",48,174.576548367232
"605","USA",2000,1,"S006",49,181.566982030549
"606","USA",2000,1,"S006",50,187.929496106878
"607","USA",2000,1,"S006",51,193.646073612746
"608","USA",2000,1,"S006",52,198.701754817926
"609","USA",2000,1,"S006",53,203.284612643201
"610","USA",2000,1,"S006",54,207.47710592999
"611","USA",2000,1,"S006",55,211.731469772955
"612","USA",2000,1,"S006",56,216.215009250546
"613","USA",2000,1,"S006",57,221.504294640999
"614","USA",2000,1,"S006",58,227.820778372698
"615","USA",2000,1,"S006",59,235.720239689356
"616","USA",2000,1,"S006",60,245.49132960866
"617","USA",2000,1,"S006",61,257.700060499516
"618","USA",2000,1,"S006",62,272.761154390069
"619","USA",2000,1,"S006",63,291.264897179183
"620","USA",2000,1,"S006",64,313.809850323698
"621","USA",2000,1,"S006",65,341.005350121168
"622","USA",2000,1,"S006",66,373.665791218657
"623","USA",2000,1,"S006",67,412.408933168798
"624","USA",2000,1,"S006",68,458.240173985931
"625","USA",2000,1,"S006",69,511.644671400488
"626","USA",2000,1,"S006",70,573.643021135926
"627","USA",2000,1,"S006",71,644.171032200708
"628","USA",2000,1,"S006",72,723.818746880268
"629","USA",2000,1,"S006",73,811.498258327172
"630","USA",2000,1,"S006",74,906.767381282536
"631","USA",2000,1,"S006",75,1006.73784409397
"632","USA",2000,1,"S006",76,1109.24388348077
"633","USA",2000,1,"S006",77,1209.63828675624
"634","USA",2000,1,"S006",78,1304.17191270938
"635","USA",2000,1,"S006",79,1387.7396103206
"636","USA",2000,1,"S006",80,1456.32113509582
"637","USA",2000,1,"S006",81,1505.67693214198
"638","USA",2000,1,"S006",82,1532.92075014398
"639","USA",2000,1,"S006",83,1534.73497954026
"640","USA",2000,1,"S006",84,1510.01453205374
"641","USA",2000,1,"S006",85,1457.39737994277
"642","USA",2000,1,"S006",86,1378.52660378046
"643","USA",2000,1,"S006",87,1275.15315970931
"644","USA",2000,1,"S006",88,1152.14330735455
"645","USA",2000,1,"S006",89,1014.4241218755
"646","USA",2000,1,"S006",90,869.168647032637
"647","USA",2000,1,"S006",91,723.658735289089
"648","USA",2000,1,"S006",92,584.963092527116
"649","USA",2000,1,"S006",93,459.796832635267
"650","USA",2000,1,"S006",94,351.810374928253
"651","USA",2000,1,"S006",95,262.95811715952
"652","USA",2000,1,"S006",96,192.490776398144
"653","USA",2000,1,"S006",97,138.502064066416
"654","USA",2000,1,"S006",98,98.2337673103377
"655","USA",2000,1,"S006",99,68.8989712640155
"656","USA",2000,1,"S006",100,47.9170663948039
"657","USA",2000,1,"S006",101,33.1240463583698
"658","USA",2000,1,"S006",102,22.8107747704441
"659","USA",2000,1,"S006",103,15.6665139631145
"660","USA",2000,1,"S006",104,10.7432254068747
"661","USA",2000,1,"S006",105,7.35926018077403
"662","USA",2000,1,"S006",106,5.03845568203915
"663","USA",2000,1,"S006",107,3.44830050851645
"664","USA",2000,1,"S006",108,2.3596783521194
"665","USA",2000,1,"S006",109,1.61460155815018
"666","USA",2000,1,"S006",110,1.10477684671229
"667","USA",2000,1,"S007",0,90.1424860619209
"668","USA",2000,1,"S007",1,74.3265211420879
"669","USA",2000,1,"S007",2,61.7457401193503
"670","USA",2000,1,"S007",3,51.9033150379482
"671","USA",2000,1,"S007",4,44.3430777965651
"672","USA",2000,1,"S007",5,38.6356253495859
"673","USA",2000,1,"S007",6,34.406100916967
"674","USA",2000,1,"S007",7,31.374063949906
"675","USA",2000,1,"S007",8,29.308090710179
"676","USA",2000,1,"S007",9,28.0583854462018
"677","USA",2000,1,"S007",10,27.5045960199556
"678","USA",2000,1,"S007",11,27.5820169929631
"679","USA",2000,1,"S007",12,28.2492930755728
"680","USA",2000,1,"S007",13,29.4965754050748
"681","USA",2000,1,"S007",14,31.3314899566661
"682","USA",2000,1,"S007",15,33.7700028984485
"683","USA",2000,1,"S007",16,36.8496349302358
"684","USA",2000,1,"S007",17,40.5905370682446
"685","USA",2000,1,"S007",18,45.0584094364507
"686","USA",2000,1,"S007",19,50.289956298964
"687","USA",2000,1,"S007",20,56.3782877007439
"688","USA",2000,1,"S007",21,63.3920005846072
"689","USA",2000,1,"S007",22,71.4582494014297
"690","USA",2000,1,"S007",23,80.6970202556161
"691","USA",2000,1,"S007",24,91.3007564762987
"692","USA",2000,1,"S007",25,103.503066761594
"693","USA",2000,1,"S007",26,117.613926479933
"694","USA",2000,1,"S007",27,134.060007625593
"695","USA",2000,1,"S007",28,153.326897041631
"696","USA",2000,1,"S007",29,176.073003278329
"697","USA",2000,1,"S007",30,203.0551587643
"698","USA",2000,1,"S007",31,235.268870276571
"699","USA",2000,1,"S007",32,273.850411206618
"700","USA",2000,1,"S007",33,320.164813915906
"701","USA",2000,1,"S007",34,375.783558084258
"702","USA",2000,1,"S007",35,442.27282597422
"703","USA",2000,1,"S007",36,521.517454685273
"704","USA",2000,1,"S007",37,614.829615531007
"705","USA",2000,1,"S007",38,723.918745976979
"706","USA",2000,1,"S007",39,848.947785859492
"707","USA",2000,1,"S007",40,990.392969059014
"708","USA",2000,1,"S007",41,1145.68797430115
"709","USA",2000,1,"S007",42,1313.21927465322
"710","USA",2000,1,"S007",43,1488.9508930113
"711","USA",2000,1,"S007",44,1670.13087804247
"712","USA",2000,1,"S007",45,1855.13690941365
"713","USA",2000,1,"S007",46,2041.90186302053
"714","USA",2000,1,"S007",47,2231.905516549
"715","USA",2000,1,"S007",48,2423.77457595679
"716","USA",2000,1,"S007",49,2617.54415439655
"717","USA",2000,1,"S007",50,2811.26928333535
"718","USA",2000,1,"S007",51,3001.90679217683
"719","USA",2000,1,"S007",52,3187.01977920748
"720","USA",2000,1,"S007",53,3364.92251740588
"721","USA",2000,1,"S007",54,3534.17553962189
"722","USA",2000,1,"S007",55,3697.43235662481
"723","USA",2000,1,"S007",56,3854.95361462848
"724","USA",2000,1,"S007",57,4012.02558367984
"725","USA",2000,1,"S007",58,4169.92566398371
"726","USA",2000,1,"S007",59,4333.13696735613
"727","USA",2000,1,"S007",60,4503.18278838725
"728","USA",2000,1,"S007",61,4683.82551872294
"729","USA",2000,1,"S007",62,4877.25692439051
"730","USA",2000,1,"S007",63,5090.59936617683
"731","USA",2000,1,"S007",64,5328.24381588674
"732","USA",2000,1,"S007",65,5602.92478981766
"733","USA",2000,1,"S007",66,5922.12467887706
"734","USA",2000,1,"S007",67,6296.27480038154
"735","USA",2000,1,"S007",68,6733.26028051434
"736","USA",2000,1,"S007",69,7227.34300358394
"737","USA",2000,1,"S007",70,7779.21574796563
"738","USA",2000,1,"S007",71,8360.04542771449
"739","USA",2000,1,"S007",72,8956.52452483692
"740","USA",2000,1,"S007",73,9534.77834938246
"741","USA",2000,1,"S007",74,10074.7334277565
"742","USA",2000,1,"S007",75,10550.8088328313
"743","USA",2000,1,"S007",76,10946.0308427476
"744","USA",2000,1,"S007",77,11250.5172211948
"745","USA",2000,1,"S007",78,11456.9583340834
"746","USA",2000,1,"S007",79,11574.1459380695
"747","USA",2000,1,"S007",80,11605.7010696488
"748","USA",2000,1,"S007",81,11567.5360975148
"749","USA",2000,1,"S007",82,11466.8562038598
"750","USA",2000,1,"S007",83,11291.5670046483
"751","USA",2000,1,"S007",84,11037.7211724102
"752","USA",2000,1,"S007",85,10668.7704307627
"753","USA",2000,1,"S007",86,10176.0528799702
"754","USA",2000,1,"S007",87,9541.6258413199
"755","USA",2000,1,"S007",88,8777.05889084814
"756","USA",2000,1,"S007",89,7904.03257276006
"757","USA",2000,1,"S007",90,6959.74265382451
"758","USA",2000,1,"S007",91,5985.37594148424
"759","USA",2000,1,"S007",92,5023.82374497379
"760","USA",2000,1,"S007",93,4110.01124728672
"761","USA",2000,1,"S007",94,3274.366551362
"762","USA",2000,1,"S007",95,2537.12752191092
"763","USA",2000,1,"S007",96,1910.28190945133
"764","USA",2000,1,"S007",97,1400.03475581676
"765","USA",2000,1,"S007",98,1000.12143548955
"766","USA",2000,1,"S007",99,699.574450963993
"767","USA",2000,1,"S007",100,481.032458084122
"768","USA",2000,1,"S007",101,326.623914433917
"769","USA",2000,1,"S007",102,219.924654117176
"770","USA",2000,1,"S007",103,147.164598598544
"771","USA",2000,1,"S007",104,98.0824967327024
"772","USA",2000,1,"S007",105,65.1723943721122
"773","USA",2000,1,"S007",106,43.2200374520889
"774","USA",2000,1,"S007",107,28.6192636932486
"775","USA",2000,1,"S007",108,18.9332083134492
"776","USA",2000,1,"S007",109,12.5167342730362
"777","USA",2000,1,"S007",110,8.27176965642193
"778","USA",2000,1,"S008",0,15.2436632792263
"779","USA",2000,1,"S008",1,13.7861161365578
"780","USA",2000,1,"S008",2,12.5011951217077
"781","USA",2000,1,"S008",3,11.3839739334666
"782","USA",2000,1,"S008",4,10.4303072982066
"783","USA",2000,1,"S008",5,9.6295121274559
"784","USA",2000,1,"S008",6,8.96962526188019
"785","USA",2000,1,"S008",7,8.43873393458043
"786","USA",2000,1,"S008",8,8.02464247072813
"787","USA",2000,1,"S008",9,7.71800474212232
"788","USA",2000,1,"S008",10,7.5097209692126
"789","USA",2000,1,"S008",11,7.39417911391233
"790","USA",2000,1,"S008",12,7.36682799446232
"791","USA",2000,1,"S008",13,7.4262663980668
"792","USA",2000,1,"S008",14,7.57252014839755
"793","USA",2000,1,"S008",15,7.80817097180036
"794","USA",2000,1,"S008",16,8.13788958012845
"795","USA",2000,1,"S008",17,8.56822768086346
"796","USA",2000,1,"S008",18,9.10921893161138
"797","USA",2000,1,"S008",19,9.77233370999649
"798","USA",2000,1,"S008",20,10.5736138316988
"799","USA",2000,1,"S008",21,11.5300509016365
"800","USA",2000,1,"S008",22,12.6655236859805
"801","USA",2000,1,"S008",23,14.0050036783677
"802","USA",2000,1,"S008",24,15.5829411605311
"803","USA",2000,1,"S008",25,17.4359853050061
"804","USA",2000,1,"S008",26,19.6128984225386
"805","USA",2000,1,"S008",27,22.1663977499987
"806","USA",2000,1,"S008",28,25.1645753180074
"807","USA",2000,1,"S008",29,28.6813456696327
"808","USA",2000,1,"S008",30,32.8108407019241
"809","USA",2000,1,"S008",31,37.6549936729482
"810","USA",2000,1,"S008",32,43.3385656089239
"811","USA",2000,1,"S008",33,49.9874147367551
"812","USA",2000,1,"S008",34,57.7538248443047
"813","USA",2000,1,"S008",35,66.7668305472836
"814","USA",2000,1,"S008",36,77.1884570261969
"815","USA",2000,1,"S008",37,89.1131215576369
"816","USA",2000,1,"S008",38,102.673820497637
"817","USA",2000,1,"S008",39,117.874215153014
"818","USA",2000,1,"S008",40,134.753606098153
"819","USA",2000,1,"S008",41,153.138385210277
"820","USA",2000,1,"S008",42,172.911928702289
"821","USA",2000,1,"S008",43,193.723246641902
"822","USA",2000,1,"S008",44,215.290198260749
"823","USA",2000,1,"S008",45,237.165149999697
"824","USA",2000,1,"S008",46,258.967690447165
"825","USA",2000,1,"S008",47,280.321507663902
"826","USA",2000,1,"S008",48,300.882512624884
"827","USA",2000,1,"S008",49,320.578850778546
"828","USA",2000,1,"S008",50,339.24338115627
"829","USA",2000,1,"S008",51,357.274037661091
"830","USA",2000,1,"S008",52,374.71369860928
"831","USA",2000,1,"S008",53,392.225377814243
"832","USA",2000,1,"S008",54,410.014362146878
"833","USA",2000,1,"S008",55,428.913156884185
"834","USA",2000,1,"S008",56,449.246435725663
"835","USA",2000,1,"S008",57,471.810959601502
"836","USA",2000,1,"S008",58,496.985406354745
"837","USA",2000,1,"S008",59,525.22363274535
"838","USA",2000,1,"S008",60,556.879375821343
"839","USA",2000,1,"S008",61,592.04966675316
"840","USA",2000,1,"S008",62,631.107370716085
"841","USA",2000,1,"S008",63,674.701600488371
"842","USA",2000,1,"S008",64,723.572829868588
"843","USA",2000,1,"S008",65,779.576786594721
"844","USA",2000,1,"S008",66,844.179197229005
"845","USA",2000,1,"S008",67,919.662671333797
"846","USA",2000,1,"S008",68,1008.0682216047
"847","USA",2000,1,"S008",69,1110.24064603902
"848","USA",2000,1,"S008",70,1227.78204162403
"849","USA",2000,1,"S008",71,1358.59648520452
"850","USA",2000,1,"S008",72,1502.35875747625
"851","USA",2000,1,"S008",73,1654.63591196997
"852","USA",2000,1,"S008",74,1812.73849433005
"853","USA",2000,1,"S008",75,1970.02730956126
"854","USA",2000,1,"S008",76,2121.60644386836
"855","USA",2000,1,"S008",77,2260.46720800427
"856","USA",2000,1,"S008",78,2381.26849888746
"857","USA",2000,1,"S008",79,2480.02473724103
"858","USA",2000,1,"S008",80,2553.51297864926
"859","USA",2000,1,"S008",81,2601.07203112832
"860","USA",2000,1,"S008",82,2621.8582202693
"861","USA",2000,1,"S008",83,2612.40814623065
"862","USA",2000,1,"S008",84,2571.55392250394
"863","USA",2000,1,"S008",85,2493.1887687835
"864","USA",2000,1,"S008",86,2377.04200959716
"865","USA",2000,1,"S008",87,2221.43929161617
"866","USA",2000,1,"S008",88,2031.33456492832
"867","USA",2000,1,"S008",89,1813.11070852849
"868","USA",2000,1,"S008",90,1577.4353991117
"869","USA",2000,1,"S008",91,1335.93514663352
"870","USA",2000,1,"S008",92,1100.45001334879
"871","USA",2000,1,"S008",93,882.037669173182
"872","USA",2000,1,"S008",94,688.115108804218
"873","USA",2000,1,"S008",95,523.383024814838
"874","USA",2000,1,"S008",96,388.590768849216
"875","USA",2000,1,"S008",97,282.462848086944
"876","USA",2000,1,"S008",98,201.479408162241
"877","USA",2000,1,"S008",99,141.566785988055
"878","USA",2000,1,"S008",100,98.3019563470987
"879","USA",2000,1,"S008",101,67.6819995766204
"880","USA",2000,1,"S008",102,46.3470063905876
"881","USA",2000,1,"S008",103,31.6148052454396
"882","USA",2000,1,"S008",104,21.5161919189497
"883","USA",2000,1,"S008",105,14.6196422162296
"884","USA",2000,1,"S008",106,9.92481002601724
"885","USA",2000,1,"S008",107,6.73348721118538
"886","USA",2000,1,"S008",108,4.566996557905
"887","USA",2000,1,"S008",109,3.09697400290267
"888","USA",2000,1,"S008",110,2.09998569146192
"889","USA",2000,1,"S009",0,2.41851660292183
"890","USA",2000,1,"S009",1,2.44309408266397
"891","USA",2000,1,"S009",2,2.47017743113278
"892","USA",2000,1,"S009",3,2.50118958904073
"893","USA",2000,1,"S009",4,2.53815319606243
"894","USA",2000,1,"S009",5,2.58280810632916
"895","USA",2000,1,"S009",6,2.63707986963247
"896","USA",2000,1,"S009",7,2.70286740102077
"897","USA",2000,1,"S009",8,2.78212191934381
"898","USA",2000,1,"S009",9,2.87701237635446
"899","USA",2000,1,"S009",10,2.98971110785779
"900","USA",2000,1,"S009",11,3.12281279389195
"901","USA",2000,1,"S009",12,3.27902271213953
"902","USA",2000,1,"S009",13,3.46163789552029
"903","USA",2000,1,"S009",14,3.67419683381974
"904","USA",2000,1,"S009",15,3.92096029273713
"905","USA",2000,1,"S009",16,4.2066075095966
"906","USA",2000,1,"S009",17,4.53659728143005
"907","USA",2000,1,"S009",18,4.91709291624266
"908","USA",2000,1,"S009",19,5.35497834671672
"909","USA",2000,1,"S009",20,5.85817573478803
"910","USA",2000,1,"S009",21,6.43502264338665
"911","USA",2000,1,"S009",22,7.0957939233272
"912","USA",2000,1,"S009",23,7.85098345718144
"913","USA",2000,1,"S009",24,8.7138467066309
"914","USA",2000,1,"S009",25,9.69777736907597
"915","USA",2000,1,"S009",26,10.8194197718347
"916","USA",2000,1,"S009",27,12.0951227677937
"917","USA",2000,1,"S009",28,13.5447899448282
"918","USA",2000,1,"S009",29,15.1865160786085
"919","USA",2000,1,"S009",30,17.0426595739885
"920","USA",2000,1,"S009",31,19.1310793186828
"921","USA",2000,1,"S009",32,21.475863177194
"922","USA",2000,1,"S009",33,24.0949188949635
"923","USA",2000,1,"S009",34,27.0135107946516
"924","USA",2000,1,"S009",35,30.2505444413773
"925","USA",2000,1,"S009",36,33.830368998672
"926","USA",2000,1,"S009",37,37.7677487863983
"927","USA",2000,1,"S009",38,42.0793583508085
"928","USA",2000,1,"S009",39,46.7590853522126
"929","USA",2000,1,"S009",40,51.8051713491699
"930","USA",2000,1,"S009",41,57.1754962619952
"931","USA",2000,1,"S009",42,62.8460778662816
"932","USA",2000,1,"S009",43,68.7603281064955
"933","USA",2000,1,"S009",44,74.8811853722557
"934","USA",2000,1,"S009",45,81.1699109924743
"935","USA",2000,1,"S009",46,87.5907076198193
"936","USA",2000,1,"S009",47,94.1386635593794
"937","USA",2000,1,"S009",48,100.789774600597
"938","USA",2000,1,"S009",49,107.57343426173
"939","USA",2000,1,"S009",50,114.486546505527
"940","USA",2000,1,"S009",51,121.609242356479
"941","USA",2000,1,"S009",52,128.970613101768
"942","USA",2000,1,"S009",53,136.717945358901
"943","USA",2000,1,"S009",54,144.926810964812
"944","USA",2000,1,"S009",55,153.835866217517
"945","USA",2000,1,"S009",56,163.58026848137
"946","USA",2000,1,"S009",57,174.45958300157
"947","USA",2000,1,"S009",58,186.6706169824
"948","USA",2000,1,"S009",59,200.506982139415
"949","USA",2000,1,"S009",60,216.220099824525
"950","USA",2000,1,"S009",61,234.063948039708
"951","USA",2000,1,"S009",62,254.330946744309
"952","USA",2000,1,"S009",63,277.200230015914
"953","USA",2000,1,"S009",64,302.962425893289
"954","USA",2000,1,"S009",65,331.600771436568
"955","USA",2000,1,"S009",66,363.301785832218
"956","USA",2000,1,"S009",67,397.766966933235
"957","USA",2000,1,"S009",68,434.961993877699
"958","USA",2000,1,"S009",69,474.247823504301
"959","USA",2000,1,"S009",70,515.267561855631
"960","USA",2000,1,"S009",71,556.94526638879
"961","USA",2000,1,"S009",72,598.530662884314
"962","USA",2000,1,"S009",73,638.585410065023
"963","USA",2000,1,"S009",74,676.045660661418
"964","USA",2000,1,"S009",75,709.318614815993
"965","USA",2000,1,"S009",76,737.26978797809
"966","USA",2000,1,"S009",77,758.761451670094
"967","USA",2000,1,"S009",78,773.044759157673
"968","USA",2000,1,"S009",79,780.05101886306
"969","USA",2000,1,"S009",80,779.744497249968
"970","USA",2000,1,"S009",81,772.712570316975
"971","USA",2000,1,"S009",82,759.353874083661
"972","USA",2000,1,"S009",83,739.311552097437
"973","USA",2000,1,"S009",84,712.770784131751
"974","USA",2000,1,"S009",85,678.681993444203
"975","USA",2000,1,"S009",86,637.362610130288
"976","USA",2000,1,"S009",87,588.868297465072
"977","USA",2000,1,"S009",88,534.526707383797
"978","USA",2000,1,"S009",89,476.022958350859
"979","USA",2000,1,"S009",90,415.566546597474
"980","USA",2000,1,"S009",91,355.502801024393
"981","USA",2000,1,"S009",92,297.945377144944
"982","USA",2000,1,"S009",93,244.81166479388
"983","USA",2000,1,"S009",94,197.306257144373
